TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AccountBalance_Binned,Target
70498.80900000001,Debit,Tucson,Branch,2064.0,Doctor,38580.0,5.0,92497422.33919999,1,2
151858.049,Credit,Portland,Online,3552.0,Retired,6390.0,5.0,33168685.684399996,0,2
254209.50800000003,Debit,Charlotte,Branch,2250.0,Engineer,29300.0,5.0,138547924.70699996,1,0
261884.90800000002,Debit,Charlotte,Online,3242.0,Engineer,40030.0,17.0,68708771.24219999,0,0
390985.136,Debit,Colorado Springs,Branch,3428.0,Retired,10740.0,5.0,100375846.30839998,1,0
1440960.6675000002,Debit,Chicago,Branch,4854.000000000001,Retired,7839.999999999999,5.0,76382788.80379999,1,0
1612.094,Debit,Austin,ATM,3242.0,Engineer,9000.0,5.0,32841099.869599998,0,0
493490.103,Debit,Los Angeles,Online,4172.000000000001,Doctor,8130.0,5.0,198398537.40099996,2,3
1473024.651,Debit,San Jose,ATM,3924.0,Doctor,44960.0,5.0,26803374.9406,0,2
349787.4265,Debit,San Diego,Online,3366.0,Doctor,35680.0,5.0,7771561.4586,0,2
354047.2735,Credit,Portland,Online,3366.0,Doctor,34230.0,5.0,139568320.30359998,1,2
865996.4535000001,Debit,Fort Worth,ATM,3862.0,Retired,48150.0,21.0,44084196.12459999,0,3
276506.54500000004,Debit,Chicago,Branch,3552.0,Doctor,8710.0,5.0,171434297.38359997,2,0
139116.885,Debit,Fort Worth,ATM,2498.0,Doctor,8710.0,5.0,189286087.84879997,2,3
142206.2335,Credit,Virginia Beach,Online,4296.000000000001,Retired,20600.0,17.0,58318558.491399996,0,2
42502.7875,Debit,Denver,Branch,2746.0,Doctor,21180.0,5.0,110859038.68419999,1,3
1492712.052,Debit,Austin,Branch,3862.0,Doctor,28140.0,5.0,105053390.89919998,1,0
1516026.0795000002,Debit,Miami,Online,1754.0,Student,57140.0,5.0,14665145.2398,0,1
779686.5804999999,Credit,Miami,Branch,3676.0,Engineer,29880.0,5.0,63945387.86159999,0,1
1472544.9385,Debit,Fort Worth,ATM,3490.0,Doctor,7839.999999999999,5.0,190412554.6016,2,3
8788.593,Credit,Atlanta,Online,1320.0,Student,39160.0,5.0,12068707.807599997,0,0
95309.53950000001,Debit,Atlanta,Online,1320.0,Student,42350.0,5.0,12540300.4656,0,0
149344.3555,Credit,Kansas City,Branch,3056.0,Engineer,42350.0,5.0,36768410.4622,0,3
1348702.3595,Debit,Washington,ATM,1196.0,Student,53369.99999999999,5.0,18410067.0,0,2
256281.86600000004,Debit,nan,Online,1568.0,Student,51340.0,5.0,11660936.364199998,0,2
1665658.0025,Credit,San Diego,Online,3056.0,Engineer,34520.0,5.0,58481012.492199995,0,2
101449.8595,Debit,Indianapolis,Branch,1506.0,Student,20310.0,5.0,14296053.3204,0,3
343474.41000000003,Debit,Houston,ATM,4854.000000000001,Retired,35100.0,5.0,108762162.18119998,1,3
2241715.961,Credit,Philadelphia,Online,4544.000000000001,Retired,10740.0,5.0,20615394.937599998,0,1
737049.7335,Debit,Fort Worth,ATM,3614.0,Retired,3490.0000000000005,5.0,117563836.63479997,1,3
436749.70850000007,Debit,Houston,Online,4420.000000000001,Retired,17700.000000000004,5.0,65536306.43719998,0,3
78346.9055,Debit,Indianapolis,ATM,2994.0,Engineer,6970.0,5.0,58675749.01879999,0,3
37916.736000000004,Debit,Nashville,ATM,1258.0,Student,69610.0,5.0,22657971.339599997,0,1
929184.184,Debit,Raleigh,Branch,4172.000000000001,Doctor,22340.0,5.0,119643307.35199997,1,2
578475.9695,Debit,Colorado Springs,Branch,1320.0,Student,84400.0,5.0,8341935.6702,0,0
382024.10650000005,Debit,Detroit,Online,4358.000000000001,Doctor,25820.0,5.0,24673472.074799996,0,3
74739.46750000001,Debit,Los Angeles,Online,1692.0,Engineer,14510.000000000002,5.0,10882734.0948,0,3
990011.7290000002,Debit,San Francisco,ATM,1816.0,Engineer,10740.0,5.0,20677133.4086,0,2
80457.64050000001,Debit,Fresno,ATM,2994.0,Engineer,39450.0,5.0,75592685.1424,1,3
182962.60749999998,Debit,Chicago,Online,1320.0,Student,38000.0,5.0,24396467.176,0,0
178721.949,Debit,Memphis,Online,4172.000000000001,Retired,43800.0,5.0,81432698.19679998,1,1
2739561.5935,Debit,New York,Branch,3986.0000000000005,Doctor,46120.0,5.0,25725852.662399996,0,1
152222.6305,Credit,Las Vegas,Online,3180.0,Doctor,31620.0,5.0,220147587.44399998,2,3
448454.69350000005,Debit,Jacksonville,Online,1196.0,Student,86140.0,5.0,18327947.3952,0,3
28629.502,Debit,Las Vegas,Branch,1630.0,Engineer,34810.0,5.0,98354097.34239998,1,3
464688.1645,Debit,Jacksonville,ATM,3738.0,Doctor,42640.0,5.0,13146973.922799997,0,3
235980.43300000002,Debit,Jacksonville,Online,4916.000000000001,Retired,66130.0,5.0,75216749.92259999,1,3
248203.50750000004,Debit,Las Vegas,ATM,3242.0,Engineer,37710.0,5.0,106619911.62119998,1,3
265434.78050000005,Debit,Dallas,Online,1320.0,Student,20020.000000000004,5.0,3459835.9043999994,0,0
75430.2535,Debit,Portland,Online,1568.0,Student,51630.0,5.0,18393405.0512,0,2
176246.6325,Debit,Seattle,Online,1320.0,Student,42930.0,5.0,11932585.636599999,0,2
532864.905,Debit,Nashville,Branch,3614.0,Engineer,31040.0,5.0,21172677.618,0,1
218806.7255,Debit,Portland,ATM,3180.0,Doctor,49890.0,5.0,199178227.34439996,2,2
580701.8354999999,Credit,San Jose,Branch,1692.0,Engineer,2910.0000000000005,5.0,41674015.4772,0,2
59849.19150000001,Debit,Charlotte,ATM,3242.0,Engineer,21470.0,5.0,82505906.22039999,1,0
216657.6135,Credit,Tucson,Online,1692.0,Engineer,39160.0,5.0,70880031.44519998,0,2
1424285.861,Debit,San Diego,Online,1692.0,Engineer,10450.0,5.0,117053118.15059996,1,2
492760.94,Debit,Charlotte,ATM,1630.0,Student,23210.0,5.0,16786717.1312,0,0
726630.378,Debit,Fort Worth,ATM,3738.0,Doctor,69320.0,5.0,113465592.29959998,1,3
1097448.1405,Debit,Washington,Online,3242.0,Retired,34520.0,5.0,59894302.79220001,0,2
50485.203499999996,Credit,Austin,Online,4792.000000000001,Retired,47280.0,5.0,105561877.87239999,1,0
1023917.8085,Debit,Mesa,Online,2994.0,Engineer,33360.0,5.0,54403298.058199994,0,1
822457.747,Debit,Raleigh,Branch,3428.0,Retired,20890.0,5.0,51670589.687599994,0,2
693127.2570000001,Debit,Raleigh,ATM,3986.0000000000005,Retired,48440.0,5.0,105055622.41019997,1,2
1606634.1765,Debit,Phoenix,Branch,1568.0,Student,62649.99999999999,5.0,89449029.54579999,1,1
224985.42250000002,Credit,Atlanta,Online,1940.0,Doctor,21180.0,5.0,203732294.99319997,2,0
259563.09950000007,Debit,Atlanta,ATM,2994.0,Doctor,38000.0,5.0,139997811.78739998,1,0
355179.395,Debit,Albuquerque,Branch,3304.0,Retired,6679.999999999999,5.0,90980738.69619998,1,0
217866.48900000003,Debit,Columbus,Online,2374.0,Engineer,79180.0,5.0,83030311.30539998,1,0
681115.2559999999,Debit,Fort Worth,Online,4296.000000000001,Doctor,27850.0,5.0,99866764.26559998,1,3
430244.80700000003,Debit,Fresno,Branch,3304.0,Doctor,10740.0,5.0,124977660.0138,1,3
1414384.595,Debit,Washington,ATM,3738.0,Retired,26689.999999999993,5.0,69090508.39059998,0,2
428325.95700000005,Debit,Fort Worth,ATM,1692.0,Student,27850.0,5.0,25799641.292799998,0,3
1069298.611,Debit,San Jose,ATM,4296.000000000001,Doctor,15380.000000000002,5.0,77911373.83879998,1,2
2871693.6045,Debit,Memphis,Online,2064.0,Engineer,27560.0,5.0,14416554.914399998,0,1
52653.504,Debit,Boston,ATM,3862.0,Retired,47570.0,5.0,88523845.08519998,1,0
595016.4565,Debit,Detroit,Branch,2250.0,Doctor,48150.0,5.0,148209623.49999997,2,3
154237.423,Debit,Kansas City,Online,3242.0,Doctor,33650.0,5.0,143752254.66119996,1,3
50082.245,Credit,Detroit,Branch,4110.000000000001,Doctor,33360.0,5.0,77998849.07,1,3
1621697.149,Credit,Oklahoma City,Branch,4544.000000000001,Retired,53080.0,5.0,25329982.610999998,0,1
114613.1705,Debit,Fresno,ATM,1692.0,Student,16250.0,5.0,11915328.618199999,0,3
1455966.0745,Debit,San Antonio,ATM,3738.0,Engineer,33070.0,5.0,107580800.25779998,1,2
578552.7235,Debit,Charlotte,ATM,1382.0,Student,82370.0,5.0,15655043.519399999,0,0
802137.1255,Debit,Austin,nan,3614.0,Doctor,46700.0,5.0,159497945.04459998,2,0
226539.69100000002,Credit,Las Vegas,Branch,2002.0,Doctor,9000.0,5.0,201738067.99619997,2,3
928570.152,Debit,New York,ATM,4358.000000000001,Retired,33360.0,5.0,46683311.37,0,1
151455.09050000002,Debit,Mesa,ATM,2374.0,Doctor,42060.0,5.0,147521425.50759998,1,1
70287.73550000001,Debit,Miami,ATM,4668.000000000001,Retired,75700.0,5.0,118147153.61019997,1,1
168571.23249999998,Debit,Colorado Springs,Branch,3056.0,Engineer,18280.0,5.0,55836076.8876,0,0
1922361.7555000002,Debit,Philadelphia,Online,1940.0,Doctor,15960.0,5.0,144807759.36419997,1,1
1353441.919,Debit,Washington,Online,3676.0,Doctor,35969.99999999999,5.0,74431704.3528,0,2
281207.72750000004,Debit,Virginia Beach,Online,3366.0,Retired,35969.99999999999,21.0,60807883.3956,0,2
224294.63650000002,Debit,Columbus,Online,4420.000000000001,Retired,65550.0,5.0,72603204.2394,0,0
204185.0885,Debit,Los Angeles,Branch,3552.0,Retired,25240.0,5.0,19494283.8112,0,3
2087517.1750000003,Debit,Boston,ATM,4854.000000000001,Retired,29880.0,5.0,37392936.0074,0,0
1121395.3885,Debit,Las Vegas,ATM,1444.0,Student,11900.0,5.0,66576785.63279999,0,3
1122489.1330000001,Credit,Chicago,Branch,3428.0,Retired,35100.0,5.0,97012066.62699999,1,0
151992.36849999998,Debit,Colorado Springs,Branch,3490.0,Retired,40610.0,5.0,24026631.4196,0,0
332210.76050000003,Credit,Atlanta,Online,1258.0,Student,83530.0,5.0,22171501.9416,0,0
644158.205,Debit,El Paso,ATM,4978.000000000001,nan,16540.0,5.0,98208007.75559998,1,3
2351550.935,Credit,Las Vegas,Online,3118.0,Doctor,31620.0,5.0,128106238.43579999,1,3
811309.2285,Debit,Los Angeles,Branch,1754.0,Student,55980.0,5.0,28701498.197199993,0,3
259870.11550000004,Debit,San Jose,ATM,3552.0,Retired,26689.999999999993,5.0,79082322.04419999,1,2
1122297.248,Debit,Philadelphia,ATM,1630.0,Student,35100.0,5.0,8159249.303,0,1
592809.779,Debit,Los Angeles,Online,1568.0,Student,48440.0,5.0,28736904.838399995,0,3
567845.5405,Debit,Boston,Branch,2250.0,Doctor,33940.0,5.0,15630050.5962,0,0
2903201.1215,Debit,Philadelphia,Online,1196.0,Student,14510.000000000002,5.0,148222863.79859996,2,1
148596.00400000002,Debit,Washington,Branch,3614.0,Retired,77730.0,5.0,29019116.5962,0,2
177493.885,Credit,Seattle,Online,2498.0,Engineer,20310.0,5.0,93655874.08299997,1,2
187548.65899999999,Credit,Los Angeles,Online,2560.0,Engineer,39740.0,5.0,61197505.21619999,0,3
559690.428,Debit,Columbus,ATM,1320.0,Student,26110.0,5.0,21586548.5248,0,0
109297.956,Debit,Albuquerque,ATM,1382.0,Student,39160.0,5.0,23770900.258999996,0,0
838153.9400000001,Debit,Seattle,Online,1692.0,Student,26689.999999999993,5.0,18690196.0142,0,2
497922.64650000003,Debit,Austin,Online,4482.000000000001,Retired,84690.0,5.0,108906912.86139998,1,0
1393584.261,Debit,Omaha,Online,3552.0,Retired,42640.0,5.0,31990745.411199998,0,1
1091211.878,Debit,Houston,ATM,4482.000000000001,Retired,29300.0,5.0,43738311.919599995,0,3
148845.4545,Debit,Atlanta,Online,3056.0,nan,65260.0,5.0,190451085.35819998,2,0
1917468.688,Debit,Boston,Online,1816.0,Engineer,11610.0,5.0,63559633.993399985,0,0
27171.176,Credit,Oklahoma City,Branch,4606.000000000001,Retired,84110.0,5.0,80330926.8324,1,1
2192919.6055,Credit,Omaha,Branch,3800.0,Retired,13930.0,5.0,36706820.7586,0,1
117683.33050000001,Debit,Raleigh,ATM,1692.0,Engineer,37420.0,5.0,112132041.32599999,1,2
53037.274000000005,Debit,New York,Online,3366.0,Engineer,6679.999999999999,5.0,111553484.90739997,1,1
7387.8325,Debit,San Jose,ATM,1816.0,Doctor,9290.0,5.0,156301231.15339997,2,2
827446.7570000001,Credit,Austin,Branch,4544.000000000001,Retired,37420.0,5.0,96787874.15519997,1,0
342610.92750000005,Debit,Houston,Branch,3428.0,Engineer,19440.0,5.0,112593220.26599999,1,3
477333.386,Debit,Denver,ATM,1134.0,Student,16250.0,5.0,8129644.5904,0,3
146139.876,Debit,San Francisco,ATM,1444.0,Student,28720.0,5.0,15951685.714999998,0,2
666320.9225,Debit,Indianapolis,ATM,4296.000000000001,Doctor,72510.0,5.0,108206813.47699998,1,3
625506.983,Debit,Washington,ATM,1196.0,Student,80340.0,5.0,11638918.788999999,0,2
478868.46600000013,Debit,New York,Branch,4730.000000000001,Retired,71350.0,5.0,66126466.712999985,0,1
33445.815500000004,Debit,Albuquerque,ATM,3490.0,Doctor,9580.0,5.0,158569487.70119998,2,0
379951.74850000005,Credit,Austin,Branch,1630.0,Student,11610.0,5.0,3733121.6182,0,0
1123640.4430000002,Debit,Raleigh,Branch,1444.0,Student,15960.0,5.0,25722282.244799998,0,2
834066.7895000001,Credit,Virginia Beach,Online,1692.0,Student,35969.99999999999,5.0,19312043.7462,0,2
979956.955,Credit,Nashville,Online,1692.0,Student,85270.0,5.0,86708882.80519998,1,1
637020.083,Debit,Denver,ATM,4606.000000000001,Retired,3490.0000000000005,5.0,113078053.22259998,1,3
382887.58900000004,Debit,Portland,Online,3490.0,Engineer,77730.0,5.0,142872295.49019998,1,2
408657.74450000003,Debit,Atlanta,Online,3676.0,Engineer,51630.0,5.0,62190825.14599998,0,0
519164.316,Debit,Philadelphia,Online,1444.0,Student,40320.0,5.0,18870353.3356,0,1
587878.3345,Debit,Colorado Springs,ATM,1630.0,Engineer,34810.0,5.0,142960663.32579997,1,0
1233859.187,Credit,Detroit,ATM,2374.0,Doctor,24660.0,5.0,178363139.03859997,2,3
188968.608,Debit,Miami,Branch,2932.0,Engineer,3490.0000000000005,5.0,141908133.97079998,1,1
1705877.0985,Debit,Virginia Beach,Online,2250.0,Engineer,49020.0,5.0,71808340.02119999,0,2
1032072.9210000001,Debit,Kansas City,Online,1692.0,Student,38870.0,5.0,4359878.6744,0,3
462788.5030000001,Debit,Mesa,ATM,1568.0,Student,46990.0,5.0,21504875.2222,0,1
250486.939,Debit,Atlanta,ATM,3986.0000000000005,Doctor,27270.0,5.0,166688319.7888,2,0
1535636.7264999999,Credit,San Diego,Branch,1258.0,Student,24370.000000000004,5.0,10315632.765999999,0,2
16905.328500000003,Debit,Dallas,Online,3552.0,Doctor,47860.0,5.0,201187926.15099996,2,0
54725.862,Debit,Detroit,ATM,1258.0,Student,47280.0,5.0,9856090.267399998,0,3
827619.4535000001,Credit,Atlanta,Online,1444.0,Student,28720.0,5.0,5098806.3502,0,0
1698815.7305,Credit,Raleigh,ATM,2932.0,Engineer,17120.000000000004,5.0,115505490.88839997,1,2
382292.7455,Debit,Tucson,ATM,1816.0,Engineer,15669.999999999998,5.0,146297962.40999997,1,2
81090.861,Debit,Raleigh,ATM,2746.0,Doctor,49600.0,5.0,3998522.6597999996,0,2
318644.49100000004,Debit,Indianapolis,ATM,1878.0,Engineer,49890.0,5.0,80299983.21319999,1,3
686411.282,Debit,Miami,ATM,3304.0,Retired,7260.000000000001,5.0,113948491.28,1,1
1128994.0345,Debit,Dallas,Online,1754.0,Student,82370.0,5.0,28653892.629199993,0,0
139730.917,Debit,Houston,Online,4234.000000000001,Doctor,36840.0,5.0,102822474.96879998,1,3
311544.74600000004,Debit,Tucson,Online,2250.0,Engineer,42640.0,5.0,111977918.29959999,1,2
1122182.117,Credit,Nashville,Online,2684.0,Doctor,31620.0,5.0,179578717.464,2,1
73204.3875,Credit,Oklahoma City,Online,4482.000000000001,Retired,37420.0,5.0,21206447.8178,0,1
916327.8890000001,Credit,San Francisco,ATM,1444.0,Student,15090.000000000002,5.0,23782504.1162,0,2
1227239.1545000002,Debit,Philadelphia,Branch,3738.0,Doctor,12480.0,5.0,174451746.55779997,2,1
111734.8955,Debit,Phoenix,Online,1754.0,Student,9870.0,5.0,136713771.4324,1,1
1489430.8185,Credit,Raleigh,Online,4854.000000000001,Retired,28720.0,5.0,72834686.31379999,0,2
361914.55850000004,Debit,Boston,Online,4172.000000000001,Retired,7550.0,5.0,106630176.57179998,1,0
1295933.9845,Credit,Jacksonville,Online,3490.0,Retired,9000.0,5.0,69993824.04339999,0,3
181945.617,Credit,Columbus,Branch,4172.000000000001,Retired,16250.0,5.0,18859642.082799997,0,0
815856.903,Credit,Fresno,Online,3676.0,Engineer,39160.0,5.0,86144608.05699998,1,3
96480.038,Debit,Oklahoma City,Branch,3738.0,Engineer,18860.0,5.0,85230432.38399999,1,1
135624.578,Debit,El Paso,Online,1568.0,Student,30460.0,5.0,21994022.433399998,0,3
502297.6245,Debit,Chicago,Online,1754.0,Student,13349.999999999998,5.0,12269097.495399999,0,0
351571.95700000005,Debit,Milwaukee,ATM,1692.0,Student,18280.0,5.0,15240131.2408,0,1
111907.592,Credit,Louisville,Branch,1816.0,Engineer,79760.0,17.0,89669502.83259998,1,1
300991.07100000005,Debit,Charlotte,ATM,3180.0,Doctor,29590.0,5.0,215018831.32899997,2,0
231547.88950000002,Debit,Colorado Springs,ATM,2622.0,Doctor,67580.0,5.0,79955735.44959998,1,0
592195.747,Credit,Sacramento,Branch,3676.0,Engineer,29300.0,5.0,136093708.90919998,1,2
972492.6285,Debit,Milwaukee,ATM,3676.0,Engineer,11900.0,5.0,41018695.080199994,0,1
630131.4114999999,Debit,New York,ATM,2560.0,Engineer,31329.999999999993,5.0,37546463.9642,0,1
1527980.515,Debit,Austin,Branch,4172.000000000001,Retired,18570.0,5.0,22297210.394599997,0,0
139059.3195,Debit,Boston,Online,1816.0,Doctor,20890.0,5.0,19422577.924399998,0,0
536510.7200000001,Debit,Fort Worth,ATM,1568.0,Student,38000.0,5.0,28428063.716000002,0,3
583714.4299999999,Debit,Indianapolis,Online,1568.0,Student,29590.0,5.0,6302483.383599999,0,3
674245.773,Debit,New York,Branch,3986.0000000000005,Retired,6100.000000000001,5.0,113161958.03619999,1,1
165155.6795,Debit,Dallas,Branch,1940.0,Doctor,6679.999999999999,5.0,12534647.304399997,0,0
1159945.085,Debit,Portland,ATM,1754.0,Student,23210.0,5.0,10553958.140799997,0,2
496406.75499999995,Debit,Charlotte,ATM,1692.0,Student,35680.0,5.0,20208218.563799996,0,0
1908546.0354999998,Debit,Austin,Online,3800.0,Doctor,45830.0,5.0,201403490.11359996,2,0
21990.281000000003,Credit,Austin,Branch,4668.000000000001,Retired,18570.0,5.0,107980389.49419998,1,0
122346.13599999998,Debit,San Antonio,ATM,4296.000000000001,Retired,29010.000000000004,5.0,74090134.40239999,0,2
857400.0055,Credit,Miami,Branch,3428.0,Retired,41480.0,5.0,24152488.639999997,0,1
121923.98900000002,Debit,Dallas,ATM,1630.0,Engineer,39450.0,5.0,65484237.847199984,0,0
155638.1835,Debit,Charlotte,Online,2994.0,Engineer,31910.0,5.0,30517799.383799996,0,0
846712.0109999999,Credit,Tucson,Branch,3614.0,Doctor,25240.0,21.0,203884632.8108,2,2
328046.856,Debit,Washington,Branch,3986.0000000000005,Doctor,20020.000000000004,5.0,198974862.30859998,2,2
93083.6735,Debit,Austin,Branch,1382.0,Student,20020.000000000004,5.0,50033999.5202,0,0
623684.0754999999,Debit,Jacksonville,Branch,3738.0,Doctor,30750.0,5.0,201159809.11239997,2,3
241449.1555,Debit,Los Angeles,nan,3552.0,Retired,40030.0,5.0,90894899.90639998,1,3
972531.0055,Debit,Indianapolis,nan,2312.0,Engineer,13060.0,5.0,148407335.3746,2,3
1417915.279,Debit,Philadelphia,Branch,2560.0,Doctor,50180.0,5.0,206134888.50319996,2,1
346084.0460000001,Credit,Oklahoma City,Online,2064.0,Engineer,15960.0,5.0,147357632.60019997,1,1
431933.395,Debit,Boston,ATM,1754.0,Student,10160.0,5.0,23024980.5154,0,0
689846.0235,Debit,Charlotte,nan,4916.000000000001,Retired,45540.0,5.0,106424133.72279999,1,0
1382454.931,Debit,Tucson,Branch,3366.0,Retired,12770.0,5.0,46140905.42959999,0,2
2142530.6045,Debit,Tucson,ATM,3490.0,Retired,30170.0,5.0,20725482.8136,0,2
559268.281,Debit,Miami,ATM,3552.0,Retired,39160.0,5.0,106257663.00219998,1,1
2289092.3675,Debit,Las Vegas,Branch,1444.0,Student,21180.0,5.0,4837273.261,0,3
188508.084,Debit,Mesa,Online,1754.0,Student,42930.0,5.0,8638429.098399999,0,1
192806.30800000002,Credit,Milwaukee,Branch,1134.0,Student,30170.0,5.0,91489225.66939999,1,1
88075.475,Debit,Columbus,Branch,3490.0,Engineer,76570.0,5.0,84771484.95499998,1,0
495466.51849999995,Debit,San Antonio,Online,2436.0,Doctor,65260.0,5.0,142257588.59339997,1,2
2070650.4834999999,Debit,Las Vegas,Online,3304.0,Engineer,61200.0,5.0,30323509.159399997,0,3
551688.8234999999,Debit,El Paso,Online,1382.0,Student,73960.0,5.0,2791721.511,0,3
961919.7649999999,Credit,San Antonio,Online,1630.0,Engineer,42350.0,5.0,126751116.18919998,1,2
50082.245,Debit,Mesa,ATM,1692.0,Student,9290.0,5.0,21358934.402799997,0,1
838096.3744999999,Debit,Jacksonville,ATM,1258.0,Student,51050.0,5.0,12283676.7006,0,3
561033.623,nan,Baltimore,ATM,4234.000000000001,Doctor,64970.0,5.0,86343063.76859999,1,0
1969623.0310000002,Debit,Philadelphia,Branch,3304.0,Retired,47860.0,5.0,46630796.47779999,0,1
48527.9765,Debit,Miami,Online,3118.0,nan,36260.0,5.0,79957966.96059997,1,1
236690.40749999997,Credit,Baltimore,Online,1940.0,Doctor,2910.0000000000005,5.0,101937904.00839998,1,0
267718.21200000006,Debit,Portland,Branch,1444.0,Student,9000.0,5.0,23359855.9328,0,2
98245.38,Debit,Tucson,Online,1134.0,Student,24080.0,5.0,10869047.493999999,0,2
235730.98249999998,Credit,Seattle,Online,2932.0,Doctor,36840.0,13.0,196155720.07859996,2,2
309664.27300000004,Credit,Colorado Springs,Online,1506.0,Student,29300.0,5.0,58024445.34159999,0,0
4816.5734999999995,Debit,Baltimore,Online,3924.0,Retired,9290.0,5.0,72770567.56439999,0,0
43404.647000000004,Debit,Virginia Beach,ATM,3986.0000000000005,Doctor,29590.0,5.0,114283217.92999998,1,2
243368.00550000003,Debit,Austin,Branch,3552.0,Retired,11320.0,5.0,90762794.45519997,1,0
89418.67000000001,Debit,Detroit,Online,3428.0,Doctor,19730.000000000004,5.0,23250958.196,0,3
467815.8900000001,Debit,San Francisco,Branch,3552.0,Doctor,13930.0,5.0,204299545.08939996,2,2
444233.2235,Credit,Oklahoma City,Branch,3738.0,Retired,27850.0,5.0,86146839.56799999,1,1
335894.9525000001,Debit,nan,Online,2436.0,Engineer,9870.0,5.0,21531950.889,0,2
1463583.909,Debit,Los Angeles,ATM,3986.0000000000005,Doctor,70770.0,5.0,3081074.1039999994,0,3
65298.72550000001,Debit,Los Angeles,Branch,3552.0,Engineer,11029.999999999998,5.0,45778805.577999994,0,3
30605.917500000003,Debit,Raleigh,Branch,1568.0,Student,15090.000000000002,5.0,29500676.669999998,0,2
194782.72350000002,Credit,Tucson,Online,2870.0,Engineer,57720.0,5.0,45410903.79779999,0,2
593730.827,Debit,Fresno,Branch,1692.0,Engineer,12190.000000000002,5.0,127411345.91039997,1,3
494296.02,Credit,Fort Worth,Online,3676.0,Retired,84980.0,5.0,118281193.03759998,1,3
1432959.063,Credit,nan,Branch,1320.0,Student,18570.0,5.0,25287732.669399995,0,2
157365.1485,Credit,Sacramento,Branch,1444.0,Student,45250.0,5.0,4276568.9304,0,2
915272.5215,Debit,San Diego,Online,1444.0,Student,54240.0,5.0,17175000.045199998,0,2
614243.3335000001,Debit,El Paso,Branch,1444.0,Student,37710.0,5.0,60644834.32519999,0,3
639725.6614999999,Debit,Philadelphia,ATM,4234.000000000001,Doctor,10160.0,5.0,158118871.24659997,2,1
19764.415,Debit,Fresno,ATM,2932.0,Engineer,57140.0,5.0,116058310.54679997,1,3
1415075.381,Credit,Albuquerque,Branch,3304.0,Doctor,21760.0,17.0,9434334.688399998,0,0
799297.2275,Debit,Oklahoma City,Online,2064.0,Engineer,21180.0,5.0,13730737.200399999,0,1
189870.4675,Debit,Mesa,Branch,4668.000000000001,Retired,21180.0,5.0,84363415.97679998,1,1
34808.199,Credit,Milwaukee,ATM,3614.0,Retired,13930.0,5.0,89570721.27899998,1,1
2215869.0515,Debit,Columbus,ATM,3180.0,Doctor,31329.999999999993,5.0,91942817.47199999,1,0
412802.46050000004,Debit,Charlotte,Online,2870.0,Engineer,33070.0,5.0,58862749.64059999,0,0
419403.3045,Credit,Memphis,Branch,3862.0,Doctor,29590.0,5.0,206338402.30639997,2,1
656016.698,Debit,Austin,ATM,2684.0,Engineer,25820.0,5.0,61880198.814799994,0,0
1327690.952,Debit,Boston,Online,1196.0,Student,17700.000000000004,5.0,16136157.291,0,0
96767.8655,Debit,San Jose,Branch,2002.0,Doctor,14800.000000000002,5.0,145706760.76239997,1,2
845119.3655000001,Debit,Colorado Springs,Branch,4854.000000000001,Retired,6679.999999999999,5.0,76217210.68759999,1,0
573793.9755,Debit,Columbus,Branch,2436.0,Engineer,15090.000000000002,5.0,20549044.677199997,0,0
3799.583,Debit,Seattle,ATM,4110.000000000001,Doctor,49310.0,5.0,172854430.98399997,2,2
332824.79250000004,Debit,Philadelphia,ATM,1940.0,Engineer,46700.0,5.0,135045493.80879998,1,1
841914.8859999999,Debit,San Antonio,Branch,1382.0,Student,21180.0,5.0,27138101.5906,0,2
997073.0970000001,Credit,Washington,Online,4420.000000000001,Retired,11610.0,5.0,61877372.234199986,0,2
1417416.378,Debit,Chicago,Online,3118.0,Doctor,35969.99999999999,5.0,213515983.05419996,2,0
290015.249,Debit,Memphis,Online,3986.0000000000005,Retired,11029.999999999998,5.0,32082386.129599996,0,1
145391.5245,Debit,Charlotte,Branch,3180.0,Engineer,42930.0,5.0,124394938.108,1,0
852967.4619999999,Debit,Louisville,Online,1692.0,Engineer,4940.0,5.0,80700465.05399999,1,1
10150.9765,Debit,Indianapolis,Online,3242.0,Doctor,80050.0,5.0,167570064.16859996,2,3
187337.5855,Credit,Milwaukee,Online,2994.0,Doctor,36840.0,5.0,185473030.61939996,2,1
493048.76749999996,Debit,San Diego,Branch,1630.0,Engineer,20600.0,5.0,37656700.607599996,0,2
1410086.371,Credit,Boston,Branch,2994.0,Engineer,84110.0,5.0,92861158.63219999,1,0
2400366.4790000003,Debit,Columbus,ATM,2250.0,Doctor,31040.0,9.0,172064029.78779995,2,0
161720.938,Debit,Memphis,Branch,2436.0,Doctor,41190.0,5.0,202116383.49439996,2,1
1779637.6925000001,Debit,Austin,ATM,1506.0,Student,27560.0,5.0,17284492.8516,0,0
388548.1965000001,Credit,Virginia Beach,ATM,2994.0,Engineer,20020.000000000004,5.0,110788671.70399998,1,2
297402.8215000001,Debit,Mesa,Branch,1568.0,Student,15380.000000000002,5.0,21114807.0994,0,1
923984.1005,Debit,Atlanta,Branch,3614.0,Retired,80340.0,5.0,91381071.76959999,1,0
331807.802,Debit,Miami,Online,1258.0,Student,61490.0,5.0,6194329.4838,0,1
